Variable,Index,Value,Bounds
flux,12PPDRtex,0.0,"[0, 1000.0]"
flux,LPLIPAL1E160pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1E180pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1E181pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1G160pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1G161pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1G120pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2E140pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2E160pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2A161pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2A181pp,0.0,"[0.0, 1000.0]"
flux,F6Ptex,0.0,"[0, 1000.0]"
flux,GAMAN6Ptex,0.0,"[0, 1000.0]"
flux,ALR4x,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1G141pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1G180pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1G181pp,0.0,"[0.0, 1000.0]"
flux,ACONIs,0.0,"[0, 1000.0]"
flux,ACONTb,9.56344523771355,"[0, 1000.0]"
flux,GLCP2,0.0,"[0.0, 1000.0]"
flux,F6Pt6_2pp,0.0,"[0.0, 1000.0]"
flux,PPALtpp,0.0,"[0, 1000.0]"
flux,PLIPA2E141pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2E181pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2G140pp,0.0,"[0.0, 1000.0]"
flux,3HAD161,0.0,"[0.0, 1000.0]"
flux,PLIPA2G160pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2G181pp,0.0,"[0.0, 1000.0]"
flux,ASNS1,0.0,"[0.0, 1000.0]"
flux,EAR80y,0.0,"[0.0, 1000.0]"
flux,EAR120y,0.0,"[0.0, 1000.0]"
flux,3OAR181,0.0,"[0.0, 1000.0]"
flux,3HAD121,0.0,"[0.0, 1000.0]"
flux,EAR121y,0.0,"[0.0, 1000.0]"
flux,GTHRDHpp,0.0,"[0.0, 1000.0]"
flux,PROGLYtex,0.0,"[0, 1000.0]"
flux,EX_progly_e,0.0,"[0, 1000.0]"
flux,MDDCP2pp,0.0,"[0.0, 1000.0]"
flux,MDDCP3pp,0.0,"[0.0, 1000.0]"
flux,EAR140x,0.0,"[0.0, 1000.0]"
flux,EAR40y,0.0,"[0.0, 1000.0]"
flux,3OAS181,0.0,"[0.0, 1000.0]"
flux,EAR161y,0.0,"[0.0, 1000.0]"
flux,G3PAT140,0.0,"[0.0, 1000.0]"
flux,G3PAT160,0.047474681870748,"[0.0, 1000.0]"
flux,G3PAT161,0.0559557577056201,"[0.0, 1000.0]"
flux,AGPAT160,0.047474681870748,"[0.0, 1000.0]"
flux,CDAPPA140,0.0,"[0.0, 1000.0]"
flux,MLDCP1App,0.0,"[0.0, 1000.0]"
flux,EAR160y,0.0,"[0.0, 1000.0]"
flux,EAR100y,0.0,"[0.0, 1000.0]"
flux,3OAR141,0.0,"[0.0, 1000.0]"
flux,3OAR161,0.0,"[0.0, 1000.0]"
flux,3HAD141,0.0,"[0.0, 1000.0]"
flux,EAR121x,0.0,"[0.0, 1000.0]"
flux,PSD140,0.0,"[0.0, 1000.0]"
flux,MICITDr,0.0,"[0, 1000.0]"
flux,CDAPPA181,0.0,"[0.0, 1000.0]"
flux,PGSA140,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1A141pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1A180pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1E140pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1E161pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1G140pp,0.0,"[0.0, 1000.0]"
flux,ACONTa,9.56344523771355,"[0, 1000.0]"
flux,MLDCP2App,0.0,"[0.0, 1000.0]"
flux,12DGR140tipp,0.0,"[0.0, 1000.0]"
flux,12DGR160tipp,0.0,"[0.0, 1000.0]"
flux,12DGR180tipp,0.0,"[0.0, 1000.0]"
flux,PGPP120pp,0.0,"[0.0, 1000.0]"
flux,PGPP181pp,0.0,"[0.0, 1000.0]"
flux,CLPNH120pp,0.0,"[0.0, 1000.0]"
flux,CLPNH140pp,0.0,"[0.0, 1000.0]"
flux,EX_12ppd__R_e,0.0,"[0, 1000.0]"
flux,PGSA181,0.0,"[0.0, 1000.0]"
flux,PGPP140,0.0,"[0.0, 1000.0]"
flux,PGPP141,0.0,"[0.0, 1000.0]"
flux,MDDCP5pp,0.0,"[0.0, 1000.0]"
flux,MLTGY3pp,0.0,"[0.0, 1000.0]"
flux,G3PAT180,0.0,"[0.0, 1000.0]"
flux,AGPAT140,0.0,"[0.0, 1000.0]"
flux,PGSA160,0.0,"[0.0, 1000.0]"
flux,MLDCP2Bpp,0.0,"[0.0, 1000.0]"
flux,3OAS140,0.0578974776993934,"[0.0, 1000.0]"
flux,3OAR140,0.0578974776993934,"[0, 1000.0]"
flux,3OAR160,0.0,"[0, 1000.0]"
flux,PGSA161,0.0,"[0.0, 1000.0]"
flux,3HAD181,0.0,"[0.0, 1000.0]"
flux,PGPP160,0.0,"[0.0, 1000.0]"
flux,PGPP180,0.0,"[0.0, 1000.0]"
flux,PGPP161,0.0,"[0.0, 1000.0]"
flux,PGPP181,0.0,"[0.0, 1000.0]"
flux,CDAPPA180,0.0,"[0.0, 1000.0]"
flux,NTP12,0.0,"[0.0, 1000.0]"
flux,PE141abcpp,0.0,"[0.0, 1000.0]"
flux,PE160abcpp,0.047474681870748,"[0.0, 1000.0]"
flux,PE161abcpp,0.0559557577056201,"[0.0, 1000.0]"
flux,PSD141,0.0,"[0.0, 1000.0]"
flux,PG140abcpp,0.0,"[0.0, 1000.0]"
flux,PG141abcpp,0.0,"[0.0, 1000.0]"
flux,PG180abcpp,0.0,"[0.0, 1000.0]"
flux,PG181abcpp,0.0,"[0.0, 1000.0]"
flux,PGP141abcpp,0.0,"[0.0, 1000.0]"
flux,PGP160abcpp,0.0,"[0.0, 1000.0]"
flux,PGP180abcpp,0.0,"[0.0, 1000.0]"
flux,PAPA181pp,0.0,"[0.0, 1000.0]"
flux,PA140abcpp,0.0,"[0.0, 1000.0]"
flux,12DGR120tipp,0.0,"[0.0, 1000.0]"
flux,MDDCP4pp,0.0,"[0.0, 1000.0]"
flux,CLPNS140pp,0.0,"[0, 1000.0]"
flux,CLPNS141pp,0.0,"[0, 1000.0]"
flux,PG120abcpp,0.0,"[0.0, 1000.0]"
flux,PE140abcpp,0.0,"[0.0, 1000.0]"
flux,CFAS160E,0.0,"[0.0, 1000.0]"
flux,CFAS180E,0.0,"[0.0, 1000.0]"
flux,CFAS180G,0.0,"[0.0, 1000.0]"
flux,PAPA160,0.0,"[0.0, 1000.0]"
flux,PAPA180,0.0,"[0.0, 1000.0]"
flux,PAPA181,0.0,"[0.0, 1000.0]"
flux,PETNT161pp,0.0,"[0.0, 1000.0]"
flux,PSSA160,0.047474681870748,"[0.0, 1000.0]"
flux,PSSA181,0.0,"[0.0, 1000.0]"
flux,DAGK140,0.0,"[0.0, 1000.0]"
flux,DAGK160,0.0,"[0.0, 1000.0]"
flux,DAGK141,0.0,"[0.0, 1000.0]"
flux,DAGK161,0.0,"[0.0, 1000.0]"
flux,AGPAT181,0.0,"[0.0, 1000.0]"
flux,MDDEP3pp,0.0,"[0.0, 1000.0]"
flux,MDDEP4pp,0.0,"[0.0, 1000.0]"
flux,MLTGY1pp,0.0,"[0.0, 1000.0]"
flux,CGLYtex,0.0,"[0, 1000.0]"
flux,3HAD40,0.0,"[0.0, 1000.0]"
flux,PLIPA1E141pp,0.0,"[0.0, 1000.0]"
flux,3OAS60,0.0,"[0.0, 1000.0]"
flux,3OAS160,0.0,"[0.0, 1000.0]"
flux,3OAR60,0.0,"[0, 1000.0]"
flux,3OAR80,0.0,"[0, 1000.0]"
flux,MLDCP3App,0.0,"[0.0, 1000.0]"
flux,MLDCP1Bpp,0.0,"[0.0, 1000.0]"
flux,2AGPE181tipp,0.0,"[0.0, 1000.0]"
flux,2AGPA140tipp,0.0,"[0.0, 1000.0]"
flux,2AGPA160tipp,0.0,"[0.0, 1000.0]"
flux,2AGPA180tipp,0.0,"[0.0, 1000.0]"
flux,2AGPA141tipp,0.0,"[0.0, 1000.0]"
flux,EX_urate_e,0.0,"[0, 1000.0]"
flux,PLIPA1G160pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1G141pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2E160,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2G140,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2G160,0.0,"[0.0, 1000.0]"
flux,2AGPE140tipp,0.0,"[0.0, 1000.0]"
flux,2AGPE160tipp,0.0,"[0.0, 1000.0]"
flux,2AGPE180tipp,0.0,"[0.0, 1000.0]"
flux,2AGPE141tipp,0.0,"[0.0, 1000.0]"
flux,2AGPE161tipp,0.0,"[0.0, 1000.0]"
flux,2AGPA161tipp,0.0,"[0.0, 1000.0]"
flux,2AGPA181tipp,0.0,"[0.0, 1000.0]"
flux,2AGPG120tipp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2G120,0.0,"[0.0, 1000.0]"
flux,PA141abcpp,0.0,"[0.0, 1000.0]"
flux,PA161abcpp,0.0,"[0.0, 1000.0]"
flux,PA180abcpp,0.0,"[0.0, 1000.0]"
flux,PGPP161pp,0.0,"[0.0, 1000.0]"
flux,PE120abcpp,0.0,"[0.0, 1000.0]"
flux,PE180abcpp,0.0,"[0.0, 1000.0]"
flux,PAPA140,0.0,"[0.0, 1000.0]"
flux,PAPA141,0.0,"[0.0, 1000.0]"
flux,PAPA161,0.0,"[0.0, 1000.0]"
flux,GTHOXtex,0.0,"[0, 1000.0]"
flux,DSBAO1,0.0,"[0.0, 1000.0]"
flux,DSBAO2,0.0,"[0.0, 1000.0]"
flux,DSBDR,0.0,"[0.0, 1000.0]"
flux,TDSR1,0.0,"[0.0, 1000.0]"
flux,CGLYabcpp,0.0,"[0.0, 1000.0]"
flux,PLIPA2A120pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2A160pp,0.0,"[0.0, 1000.0]"
flux,CLPNH180pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2E120,0.0,"[0.0, 1000.0]"
flux,EAR100x,0.0,"[0.0, 1000.0]"
flux,EAR120x,0.0,"[0.0, 1000.0]"
flux,EAR160x,0.0,"[0.0, 1000.0]"
flux,EAR140y,0.0,"[0.0, 1000.0]"
flux,3OAS121,0.0,"[0.0, 1000.0]"
flux,3OAS80,0.0,"[0.0, 1000.0]"
flux,3OAS100,0.0,"[0.0, 1000.0]"
flux,3OAS120,0.0,"[0.0, 1000.0]"
flux,3OAR40,0.0,"[0, 1000.0]"
flux,3OAR100,0.0,"[0, 1000.0]"
flux,3HAD60,0.0,"[0.0, 1000.0]"
flux,3HAD100,0.0,"[0.0, 1000.0]"
flux,3HAD140,0.0,"[0.0, 1000.0]"
flux,3HAD160,0.0,"[0.0, 1000.0]"
flux,AGPAT180,0.0,"[0.0, 1000.0]"
flux,AGPAT141,0.0,"[0.0, 1000.0]"
flux,AGPAT161,0.0559557577056201,"[0.0, 1000.0]"
flux,DASYN120,0.0,"[0.0, 1000.0]"
flux,EAR40x,0.0,"[0.0, 1000.0]"
flux,EAR60y,0.0,"[0.0, 1000.0]"
flux,MLDEP1pp,0.0,"[0.0, 1000.0]"
flux,MLDEP2pp,0.0,"[0.0, 1000.0]"
flux,MLTGY2pp,0.0,"[0.0, 1000.0]"
flux,MLTGY4pp,0.0,"[0.0, 1000.0]"
flux,EAR60x,0.0,"[0.0, 1000.0]"
flux,EAR80x,0.0,"[0.0, 1000.0]"
flux,PE181abcpp,0.0,"[0.0, 1000.0]"
flux,12DGR161tipp,0.0,"[0.0, 1000.0]"
flux,12DGR181tipp,0.0,"[0.0, 1000.0]"
flux,NTP11,0.0,"[0.0, 1000.0]"
flux,3OAS180,0.0,"[0.0, 1000.0]"
flux,3HAD180,0.0,"[0.0, 1000.0]"
flux,CDAPPA120,0.0,"[0.0, 1000.0]"
flux,PSSA120,0.0,"[0.0, 1000.0]"
flux,PSD120,0.0,"[0.0, 1000.0]"
flux,PAPA120,0.0,"[0.0, 1000.0]"
flux,EX_cpgn_un_e,0.0,"[0, 1000.0]"
flux,MDDEP1pp,0.0,"[0.0, 1000.0]"
flux,MDDEP2pp,0.0,"[0.0, 1000.0]"
flux,PSD181,0.0,"[0.0, 1000.0]"
flux,DAGK180,0.0,"[0.0, 1000.0]"
flux,DAGK181,0.0,"[0.0, 1000.0]"
flux,PLIPA2E120pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2G141pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2G161pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1A120pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1A140pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1A181pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1E120pp,0.0,"[0.0, 1000.0]"
flux,3OAR180,0.0,"[0, 1000.0]"
flux,G3PAT120,0.0,"[0.0, 1000.0]"
flux,PGSA120,0.0,"[0.0, 1000.0]"
flux,TDSR2,0.0,"[0.0, 1000.0]"
flux,GTHRDtex,0.0,"[0, 1000.0]"
flux,GTHRDabc2pp,0.0,"[0.0, 1000.0]"
flux,OMMBLHX3,0.0,"[0.0, 1000.0]"
flux,NADHPO,0.0,"[0.0, 1000.0]"
flux,ACOAD7f,0.0,"[0, 1000.0]"
flux,ACOAD8f,0.0,"[0, 1000.0]"
flux,ACOAD5f,0.0,"[0, 1000.0]"
flux,ACOAD3f,0.0,"[0, 1000.0]"
flux,ACOAD2f,0.0,"[0, 1000.0]"
flux,ACOAD4f,0.0,"[0, 1000.0]"
flux,ACOAD6f,0.0,"[0, 1000.0]"
flux,NADH16pp,11.5620816526452,"[0.0, 1000.0]"
flux,NADH18pp,0.0,"[0.0, 1000.0]"
flux,EX_tartr__D_e,0.0,"[0, 1000.0]"
flux,GLYBt2pp,0.0,"[0.0, 1000.0]"
flux,DSERt2pp,0.0,"[0.0, 1000.0]"
flux,ALAt4pp,0.0,"[0.0, 1000.0]"
flux,LYSt3pp,0.0,"[0.0, 1000.0]"
flux,EX_tungs_e,0.0,"[0, 1000.0]"
flux,CTBTCAL2,0.0,"[0.0, 1000.0]"
flux,BGLA1,0.0,"[0.0, 1000.0]"
flux,EX_crn__D_e,0.0,"[0, 1000.0]"
flux,GDPMNP,0.0,"[0.0, 1000.0]"
flux,OPHHX3,0.000165901746594428,"[0.0, 1000.0]"
flux,AMMQLT8,0.0,"[0.0, 1000.0]"
flux,FA120ACPHi,0.0,"[0.0, 1000.0]"
flux,FA80ACPHi,0.0,"[0.0, 1000.0]"
flux,FA140ACPHi,0.0,"[0.0, 1000.0]"
flux,FA100ACPHi,0.0,"[0.0, 1000.0]"
flux,CRNDCAL2,0.0,"[0.0, 1000.0]"
flux,CRNCAL2,0.0,"[0.0, 1000.0]"
flux,CHLt2pp,0.0,"[0.0, 1000.0]"
flux,GLYt4pp,0.0,"[0.0, 1000.0]"
flux,FRULYSE,0.0,"[0, 1000.0]"
flux,FRULYSt2pp,0.0,"[0.0, 1000.0]"
flux,EX_psclys_e,0.0,"[0, 1000.0]"
flux,TUNGStex,0.0,"[0, 1000.0]"
flux,COBALT2tpp,1.85988505150704e-05,"[0.0, 1000.0]"
flux,OXCDC,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2A140,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2A160,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2A161,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2A180,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2A181,0.0,"[0.0, 1000.0]"
flux,DM_aacald_c,0.0,"[0.0, 1000.0]"
flux,UM3PL,0.0,"[0.0, 1000.0]"
flux,UM4PL,0.0,"[0.0, 1000.0]"
flux,2MAHMP,0.0,"[0.0, 1000.0]"
flux,ZN2tpp,0.00025368832102556,"[0.0, 1000.0]"
flux,NI2tpp,0.000240297148654709,"[0.0, 1000.0]"
flux,COBALT2t3pp,0.0,"[0.0, 1000.0]"
flux,23DAPPAt2pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1A120pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1A140pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1A141pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1A160pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1A161pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1A180pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2A120,0.0,"[0.0, 1000.0]"
flux,CAt6pp,0.0,"[0, 1000.0]"
flux,5DGLCNt2rpp,0.0,"[0, 1000.0]"
flux,GALCTNt2pp,0.0,"[0.0, 1000.0]"
flux,GALCTNLtex,0.0,"[0, 1000.0]"
flux,EX_galctn__L_e,0.0,"[0, 1000.0]"
flux,KDUI,0.0,"[0.0, 1000.0]"
flux,CA2t3pp,0.0,"[0.0, 1000.0]"
flux,NADH17pp,0.0,"[0.0, 1000.0]"
flux,FA161ACPHi,0.0,"[0.0, 1000.0]"
flux,FA141ACPHi,0.0,"[0.0, 1000.0]"
flux,ARGt3pp,0.0,"[0.0, 1000.0]"
flux,FA160ACPHi,0.0,"[0.0, 1000.0]"
flux,MALDtex,0.0,"[0, 1000.0]"
flux,OROTtex,0.0,"[0, 1000.0]"
flux,PPAt4pp,0.0,"[0.0, 1000.0]"
flux,OROTt2_2pp,0.0,"[0.0, 1000.0]"
flux,MALDt2_2pp,0.0,"[0.0, 1000.0]"
flux,5DGLCNtex,0.0,"[0, 1000.0]"
flux,EX_5dglcn_e,0.0,"[0, 1000.0]"
flux,DTARTD,0.0,"[0.0, 1000.0]"
flux,PLIPA2E161pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2E180pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2G120pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2G180pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1A161pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL1A160pp,0.0,"[0.0, 1000.0]"
flux,PSCLYSt2pp,0.0,"[0.0, 1000.0]"
flux,LYSt2pp,0.0,"[0.0, 1000.0]"
flux,GLYt2pp,0.0,"[0.0, 1000.0]"
flux,ALAt2pp,0.0,"[0.0, 1000.0]"
flux,BALAt2pp,0.0,"[0.0, 1000.0]"
flux,DALAt2pp,0.0103364971622555,"[0.0, 1000.0]"
flux,FE2tpp,0.0119486455249018,"[0.0, 1000.0]"
flux,MN2tpp,0.000514072228236545,"[0.0, 1000.0]"
flux,MG2tpp,0.0,"[0.0, 1000.0]"
flux,NI2t3pp,0.0,"[0.0, 1000.0]"
flux,PPAtex,0.0,"[0, 1000.0]"
flux,GALCTNLt2pp,0.0,"[0.0, 1000.0]"
flux,GALCTLO,0.0,"[0.0, 1000.0]"
flux,THYMt3pp,0.0,"[0.0, 1000.0]"
flux,PSCLYStex,0.0,"[0, 1000.0]"
flux,THYMtex,0.0,"[0, 1000.0]"
flux,CU2tpp,0.000527463400607395,"[0.0, 1000.0]"
flux,FE2t3pp,0.0,"[0.0, 1000.0]"
flux,MN2t3pp,0.0,"[0.0, 1000.0]"
flux,MG2t3_2pp,0.00645380112872942,"[0, 1000.0]"
flux,CD2tpp,0.0,"[0.0, 1000.0]"
flux,ETHAt2pp,0.0,"[0.0, 1000.0]"
flux,FE3abcpp,0.0,"[0.0, 1000.0]"
flux,THRA,0.0,"[0.0, 1000.0]"
flux,XYLK2,0.0,"[0.0, 1000.0]"
flux,GLDBRAN2,0.0,"[0.0, 1000.0]"
flux,CLt3_2pp,0.00193614033861883,"[0.0, 1000.0]"
flux,EX_ppal_e,0.0,"[0, 1000.0]"
flux,POR5,0.0809087195106591,"[0, 1000.0]"
flux,HACD8,0.0,"[0, 1000.0]"
flux,CTECOAI8,0.0,"[0, 1000.0]"
flux,CTECOAI6,0.0,"[0, 1000.0]"
flux,MTHTHFSs,0.0,"[0.0, 1000.0]"
flux,SELGTHR,0.0,"[0.0, 1000.0]"
flux,SELGTHR3,0.0,"[0.0, 1000.0]"
flux,EX_slnt_e,0.0,"[0, 1000.0]"
flux,MALCOAMT,1.48790804120563e-06,"[0.0, 1000.0]"
flux,OGMEACPS,1.48790804120563e-06,"[0.0, 1000.0]"
flux,OGMEACPR,1.48790804120563e-06,"[0.0, 1000.0]"
flux,OPMEACPS,1.48790804120563e-06,"[0.0, 1000.0]"
flux,LIPAabctex,0.0,"[0.0, 1000.0]"
flux,DGUNC,0.0,"[0.0, 1000.0]"
flux,CDGUNPD,0.0,"[0.0, 1000.0]"
flux,LDGUNPD,0.0,"[0.0, 1000.0]"
flux,MPTAT,0.0,"[0.0, 1000.0]"
flux,MOADSUx,0.0,"[0.0, 1000.0]"
flux,CMtpp,0.0,"[0.0, 1000.0]"
flux,FUSAtpp,0.0,"[0.0, 1000.0]"
flux,RFAMPtex,0.0,"[0, 1000.0]"
flux,MINCYCtex,0.0,"[0, 1000.0]"
flux,MINCYCtpp,0.0,"[0.0, 1000.0]"
flux,DOXRBCNtex,0.0,"[0, 1000.0]"
flux,DOXRBCNtpp,0.0,"[0.0, 1000.0]"
flux,ETOHtrpp,0.0,"[0, 1000.0]"
flux,REPHACCOAI,0.0,"[0, 1000.0]"
flux,ACPPAT141,0.0,"[0.0, 1000.0]"
flux,ACPPAT161,0.0,"[0.0, 1000.0]"
flux,ACPPAT180,0.0,"[0.0, 1000.0]"
flux,APG3PAT160,0.0,"[0.0, 1000.0]"
flux,APG3PAT161,0.0,"[0.0, 1000.0]"
flux,APG3PAT180,0.0,"[0.0, 1000.0]"
flux,ICYSDS,0.000979787445133907,"[0.0, 1000.0]"
flux,I4FE4SR,0.000193428045356732,"[0.0, 1000.0]"
flux,S2FE2ST,0.0,"[0.0, 1000.0]"
flux,BMOCOS,0.0,"[0.0, 1000.0]"
flux,BWCOS,0.0,"[0.0, 1000.0]"
flux,BWCOGDS1,0.0,"[0.0, 1000.0]"
flux,BWCOGDS2,0.0,"[0.0, 1000.0]"
flux,DHNPTE,0.0,"[0, 1000.0]"
flux,DHMPTR,0.0,"[0.0, 1000.0]"
flux,NOVBCNtpp,0.0,"[0.0, 1000.0]"
flux,CMtex,0.0,"[0, 1000.0]"
flux,LALALGLUtex,0.0,"[0, 1000.0]"
flux,LALADGLUtpp,0.0,"[0.0, 1000.0]"
flux,I2FE2SS,0.000212770849892405,"[0.0, 1000.0]"
flux,I2FE2ST,2.08307125768788e-05,"[0.0, 1000.0]"
flux,I2FE2SS2,0.000193428045356732,"[0.0, 1000.0]"
flux,I4FE4ST,0.000193428045356732,"[0.0, 1000.0]"
flux,S4FE4ST,0.0,"[0.0, 1000.0]"
flux,S2FE2SS2,0.0,"[0.0, 1000.0]"
flux,BTS5,1.48790804120563e-06,"[0.0, 1000.0]"
flux,5MTRtex,0.0,"[0, 1000.0]"
flux,LALADGLUtex,0.0,"[0, 1000.0]"
flux,LALALGLUtpp,0.0,"[0.0, 1000.0]"
flux,3AMACHYD,0.0,"[0.0, 1000.0]"
flux,3HPPtex,0.0,"[0, 1000.0]"
flux,EX_LalaDglu_e,0.0,"[0, 1000.0]"
flux,CCGS,0.0,"[0.0, 1000.0]"
flux,CDGR,0.0,"[0.0, 1000.0]"
flux,CBMD,0.0,"[0.0, 1000.0]"
flux,MSAR,0.0,"[0.0, 1000.0]"
flux,EX_LalaLglu_e,0.0,"[0, 1000.0]"
flux,ACPPAT120,0.0,"[0.0, 1000.0]"
flux,CPH4S,0.0,"[0.0, 1000.0]"
flux,SHCHCS3,0.0,"[0.0, 1000.0]"
flux,EX_ttrcyc_e,0.0,"[0, 1000.0]"
flux,EX_mincyc_e,0.0,"[0, 1000.0]"
flux,DM_4crsol_c,0.000165901746594428,"[0.0, 1000.0]"
flux,URACPAH,0.0,"[0.0, 1000.0]"
flux,POAACR,0.0,"[0.0, 1000.0]"
flux,ACPPAT160,0.0,"[0.0, 1000.0]"
flux,ACPPAT181,0.0,"[0.0, 1000.0]"
flux,APH141,0.0,"[0.0, 1000.0]"
flux,APH161,0.0,"[0.0, 1000.0]"
flux,APH180,0.0,"[0.0, 1000.0]"
flux,APH181,0.0,"[0.0, 1000.0]"
flux,GTHPi,0.0,"[0.0, 1000.0]"
flux,SEPHCHCS,0.0,"[0.0, 1000.0]"
flux,DHNCOAS,0.0,"[0.0, 1000.0]"
flux,DHNCOAT,0.0,"[0.0, 1000.0]"
flux,FESD1s,0.00290439649643339,"[0.0, 1000.0]"
flux,EX_doxrbcn_e,0.0,"[0, 1000.0]"
flux,EX_fusa_e,0.0,"[0, 1000.0]"
flux,EX_cm_e,0.0,"[0, 1000.0]"
flux,EX_novbcn_e,0.0,"[0, 1000.0]"
flux,I2FE2SR,1.48790804120563e-06,"[0.0, 1000.0]"
flux,TYRL,0.000165901746594428,"[0.0, 1000.0]"
flux,THZPSN3,0.000165901746594428,"[0.0, 1000.0]"
flux,APG3PAT120,0.0,"[0.0, 1000.0]"
flux,APH120,0.0,"[0.0, 1000.0]"
flux,MOCDS,0.0,"[0.0, 1000.0]"
flux,FUSAtex,0.0,"[0, 1000.0]"
flux,NOVBCNtex,0.0,"[0, 1000.0]"
flux,EX_rfamp_e,0.0,"[0, 1000.0]"
flux,QUIN2tex,0.0,"[0, 1000.0]"
flux,EX_quin_e,0.0,"[0, 1000.0]"
flux,FORCT,0.0,"[0, 1000.0]"
flux,DHPTDCs2,0.0,"[0.0, 1000.0]"
flux,EX_3hpp_e,0.0,"[0, 1000.0]"
flux,PACCOAE,0.0,"[0.0, 1000.0]"
flux,OXDHCOAT,0.0,"[0.0, 1000.0]"
flux,HADPCOADH3,0.0,"[0, 1000.0]"
flux,O16A4COLIPAabctex,0.0,"[0.0, 1000.0]"
flux,COLIPAabctex,0.0,"[0.0, 1000.0]"
flux,ENLIPAabctex,0.0,"[0.0, 1000.0]"
flux,DM_mththf_c,0.0,"[0.0, 1000.0]"
flux,PYROX,0.0,"[0.0, 1000.0]"
flux,BMOGDS1,0.0,"[0.0, 1000.0]"
flux,MPTS,0.0,"[0.0, 1000.0]"
flux,MOCOS,0.0,"[0.0, 1000.0]"
flux,BMOGDS2,0.0,"[0.0, 1000.0]"
flux,FESD2s,0.0,"[0.0, 1000.0]"
flux,S2FE2SR,0.0,"[0.0, 1000.0]"
flux,ACACT8r,0.0,"[0, 1000.0]"
flux,CTECOAI7,0.0,"[0, 1000.0]"
flux,CLIPAabctex,0.0,"[0.0, 1000.0]"
flux,K2L4Aabctex,0.0144743694248484,"[0.0, 1000.0]"
flux,FDH4pp,0.00182491921253859,"[0.0, 1000.0]"
flux,FDH5pp,0.0,"[0.0, 1000.0]"
flux,ACPPAT140,0.0,"[0.0, 1000.0]"
flux,APG3PAT140,0.0,"[0.0, 1000.0]"
flux,APG3PAT141,0.0,"[0.0, 1000.0]"
flux,APG3PAT181,0.0,"[0.0, 1000.0]"
flux,APH140,0.0,"[0.0, 1000.0]"
flux,APH160,0.0,"[0.0, 1000.0]"
flux,OPMEACPD,1.48790804120563e-06,"[0.0, 1000.0]"
flux,EPMEACPR,1.48790804120563e-06,"[0.0, 1000.0]"
flux,AOXSr2,1.48790804120563e-06,"[0.0, 1000.0]"
flux,MEOHtrpp,0.0,"[0, 1000.0]"
flux,SCYSDS,0.0,"[0.0, 1000.0]"
flux,S2FE2SS,0.0,"[0.0, 1000.0]"
